label,category,utterance1,utterance2
0,watch_tv_2,"{'user': 'Human', 'text': 'There is a television in the living room where we can watch the soccer match.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'That sounds intriguing. Shall we head to the living room? You can demonstrate how to operate the television.', 'intent': 'Inform_get_started'}"
0,watch_tv_2,"{'user': 'Alien', 'text': ""That's intriguing. How about we head to the living room now? You can demonstrate to me how to operate the TV."", 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': ""Sure thing! Come on, using the TV is a piece of cake. I'll demonstrate how to do it."", 'intent': 'Casual_response'}"
0,watch_tv_2,"{'user': 'Human', 'text': ""Sure, come on! It's a breeze to use the TV. I'll demonstrate how it works for you."", 'intent': 'Casual_response'}","{'user': 'Alien', 'text': ""Absolutely! I'm pumped!"", 'intent': 'Other'}"
1,watch_tv_2,"{'user': 'Alien', 'text': ""Yes, let's get moving! I am feeling enthusiastic!"", 'intent': 'Other'}","{'user': 'Alien', 'text': 'I have made my way to the living room.', 'intent': 'Inform_understanding'}"
1,watch_tv_2,"{'user': 'Alien', 'text': ""Sample revision: Ready to roll! I'm pumped!"", 'intent': 'Other'}","{'user': 'Alien', 'text': 'I have arrived in the living room.', 'intent': 'Inform_understanding'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'Original text: hi\n\nGenerated text: hello', 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': 'Greetings.', 'intent': 'Extend_greetings'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'Example: Greetings', 'intent': 'Extend_greetings'}","{'user': 'Alien', 'text': 'Sample sentence: How are you doing?', 'intent': 'Casual_question'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'How are you doing?', 'intent': 'Casual_question'}","{'user': 'Human', 'text': ""I'm doing well, thank you for asking."", 'intent': 'Casual_response'}"
0,watch_tv_3,"{'user': 'Human', 'text': ""Sample provided: I'm doing well, thank you."", 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'Are you prepared to begin?', 'intent': 'Ask_get_started'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'Are you prepared to begin?', 'intent': 'Ask_get_started'}","{'user': 'Human', 'text': 'Acknowledged.', 'intent': 'Inform_action'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'Provided example: certainly', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'What course of action do you recommend I take?', 'intent': 'Ask_next_step'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'What course of action should I take?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'It is advised that you watch TV.', 'intent': 'Inform_action'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'It is advisable for you to watch TV.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Sure, could you please inform me about the location of the television?', 'intent': 'Ask_about_location'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'Sure, where can I find the television?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'Inside the lounge', 'intent': 'Inform_location'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'in the lounge', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': ""Understood, I've got it."", 'intent': 'Inform_understanding'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'Understood, I have comprehended.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I am lost, can you please tell me where the living room is located?', 'intent': 'Inform_confused'}"
0,watch_tv_3,"{'user': 'Alien', 'text': ""I'm a bit lost. Can you please point me in the direction of the living room?"", 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'You need to exit the kitchen and head over to the adjacent room, which happens to be the living room.', 'intent': 'Inform_location'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'It is suggested that you leave the kitchen and proceed to the adjacent room known as the living room.', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Great, thank you! Shall we proceed together?', 'intent': 'Inform_understanding'}"
0,watch_tv_3,"{'user': 'Alien', 'text': ""Alright, thanks for the invite! Let's head out together."", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'We are heading to the living room at this moment.', 'intent': 'Inform_action'}"
1,watch_tv_3,"{'user': 'Human', 'text': 'We will head to the living room at this moment.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Do you have an idea of the following course of action?', 'intent': 'Ask_know_next_step'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'Are you aware of what the following action should be?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'There is no sample available.', 'intent': 'Inform_condition'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'There is no sample provided.', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Shall we tune in to the television?', 'intent': 'Inform_next_step'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'Shall we turn on the television?', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Alright, could you please point out which item in this living room is the television?', 'intent': 'Ask_about_object'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'Alright, so can you point out the TV within this living room?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'It is the white item positioned in front of the sofa.', 'intent': 'iInform_object'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'It is the object that is white and located in front of the sofa.', 'intent': 'iInform_object'}","{'user': 'Alien', 'text': 'Thank you, I will make my way to it.', 'intent': 'Inform_understanding'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'Thank you, I will proceed in that direction.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Are you aware of what your next move will be?', 'intent': 'Ask_know_next_step'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'Are you familiar with what your next move is?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': ""I suppose I ought to switch on the television, but I'm not sure how to go about it."", 'intent': 'Inform_understanding'}"
0,watch_tv_3,"{'user': 'Alien', 'text': ""No, I suppose I ought to switch on the TV, but I'm not sure how to go about it."", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'To activate it, you need to approach and press the power button.', 'intent': 'Inform_action'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'To turn it on, approach the device and press its power button.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Understood, I am currently taking care of it.', 'intent': 'Inform_understanding'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'Understood, I am currently in the process of taking care of it.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Do you require any additional information?', 'intent': 'Ask_need_info'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'Do you require any additional information?', 'intent': 'Ask_need_info'}","{'user': 'Alien', 'text': ""No, I'm fine."", 'intent': 'Inform_understanding'}"
1,watch_tv_3,"{'user': 'Alien', 'text': ""No, I'm fine."", 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What is the next course of action I should take?', 'intent': 'Ask_next_step'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'What steps should I take next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Sit down and observe the television.', 'intent': 'Inform_action'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'What is the best course of action for me to take at this moment?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Sit down and watch the television.', 'intent': 'Inform_action'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Greetings!', 'intent': 'Extend_greetings'}","{'user': 'Alien', 'text': 'Greetings!', 'intent': 'Extend_greetings'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Greetings!', 'intent': 'Extend_greetings'}","{'user': 'Human', 'text': 'Shall we head to the television?', 'intent': 'Inform_location'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Shall we head over to the television?', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Sure, I will go ahead and walk over to the television.', 'intent': 'Casual_response'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Of course, I can stroll over to the television.', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Hey, could you please switch on the television?', 'intent': 'Inform_action'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Can you please switch on the television?', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Sure thing, no problem.', 'intent': 'Casual_response'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Provided example: alright', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Could you please switch the channel to soccer?', 'intent': 'Inform_action'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Could you please switch the channel to soccer?', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Of course, I switched the channel to the sports network.', 'intent': 'Inform_condition'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Certainly, I switched the channel to the sports channel.', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'I will be heading to the sofa.', 'intent': 'Inform_condition'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I am headed to the couch.', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Fantastic!', 'intent': 'Casual_response'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'Wonderful!', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'The couch provides a comfortable seating experience.', 'intent': 'Casual_observation'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'The sofa is cozy.', 'intent': 'Casual_observation'}","{'user': 'Alien', 'text': 'This soccer match is really dull.', 'intent': 'Casual_observation'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Gee, this soccer match is really unexciting.', 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'If you find the game uninteresting, just switch off the television.', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'If you find the game boring, just switch off the television.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Alright, I will head over to the receiver to switch it off.', 'intent': 'Inform_condition'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Sure, I will head to the receiver to switch it off.', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'Okay, I switched it off.', 'intent': 'Inform_condition'}"
0,watch_tv_1,"{'user': 'Alien', 'text': ""Okay, I've switched it off."", 'intent': 'Inform_condition'}","{'user': 'Human', 'text': ""Great, let's head back to the kitchen."", 'intent': 'Inform_next_step'}"
1,watch_tv_1,"{'user': 'Human', 'text': ""Great, let's head back to the kitchen."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Okay, I'll be there soon. Do you want to prepare dinner?"", 'intent': 'Inform_condition'}"
0,watch_tv_1,"{'user': 'Alien', 'text': ""Sure, I'll be there soon. Would you like to prepare dinner together?"", 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'I am quite famished!', 'intent': 'Casual_response'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'I am famished!', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'How about we prepare dinner?', 'intent': 'Casual_observation'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'Sample response: I am feeling extremely famished!', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'How about we prepare dinner?', 'intent': 'Casual_observation'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'Greetings!', 'intent': 'Extend_greetings'}","{'user': 'Alien', 'text': 'Example: Greetings!', 'intent': 'Extend_greetings'}"
0,watch_tv_2,"{'user': 'Alien', 'text': 'Greetings!', 'intent': 'Extend_greetings'}","{'user': 'Human', 'text': 'Do you want to watch some television?', 'intent': 'Casual_question'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'Do you want to watch some television?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': 'Of course!', 'intent': 'Casual_response'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'Absolutely!', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'I believe it would be a good idea for you to head over to the couch and watch.', 'intent': 'Inform_location'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'I suggest you head over to the couch for watching.', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Is this not the television?', 'intent': 'Inform_confused'}"
0,watch_tv_2,"{'user': 'Alien', 'text': 'Is this not the television?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'This is our computer, but our television is larger, so you might prefer to watch TV there.', 'intent': 'Inform_location'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'This is our desktop computer, however, our TV is larger in size, so you may prefer to watch television there instead.', 'intent': 'Inform_location'}","{'user': 'Human', 'text': 'Maybe we should consider heading over to the sofa?', 'intent': 'Inform_next_step'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'Maybe we could consider heading to the couch?', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I understand now, thank you for clarifying.', 'intent': 'Inform_understanding'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'I understand now, thank you for clarifying.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I am heading over to the TV console to switch on the television.', 'intent': 'Casual_observation'}"
0,watch_tv_2,"{'user': 'Alien', 'text': 'I am heading over to the TV stand to switch on the television.', 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'That sounds great!', 'intent': 'Casual_response'}"
1,watch_tv_2,"{'user': 'Human', 'text': 'That sounds great!', 'intent': 'Casual_response'}","{'user': 'Human', 'text': ""There's a great show currently airing on channel 2 that you might enjoy tuning into."", 'intent': 'Casual_observation'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'There is a great program airing at the moment on channel 2 if you switch over to it.', 'intent': 'Casual_observation'}","{'user': 'Alien', 'text': 'Excellent! I will proceed to switch on the television now.', 'intent': 'Inform_understanding'}"
0,watch_tv_2,"{'user': 'Alien', 'text': 'Awesome! I will go ahead and switch on the television.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Sample sentence: Thank you!', 'intent': 'Casual_response'}"
1,watch_tv_2,"{'user': 'Human', 'text': 'Thank you!', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Feel free to take a seat on the couch. It offers a good view from that spot.', 'intent': 'Inform_action'}"
